"","county_fip_id","cty_exposure_natl_hh_income_at_age_26_p25","cty_exposure_effects_natl_hh_income_at_age_26_p75","cty_exposure_college_attendance_at_ages_18_23_p25","cty_exposure_college_attendance_at_ages_18_23_p75","cty_exposure_value_of_hh_income_at_age_26_p25","cty_exposure_value_of_hh_income_at_age_26_p75","cty_exposure_marriage_rate_at_age_26_p25","cty_exposure_marriage_rate_at_age_26_p75","racial_segregation","income_segregation","segregation_of_poverty_p25","segregation_of_poverty_p75","fraction_with_commute_less15_mins","household_income_per_capita","gini","top_1pct_income_share","fraction_middle_class_between_p25_and_p75","local_tax_rate","local_tax_rate_per_capita","local_govt_expenditures_per_capita","state_eitc_exposure","tax_progressivity","school_expenditure_per_student","student_teacher_ratio","test_score_percentile_income_adjusted","high_school_dropout_rate_income_adjusted","number_of_colleges_per_capita","college_tuition","college_graduation_rate_income_adjusted","labor_force_participation","share_working_in_manufacturing","teenage_14_16_labor_force_participation","migration_inflow_rate","migration_outlflow_rate","fraction_foreign_born","social_capital_index","fraction_religious","violent_crime_rate","total_crime_rate","fraction_of_children_with_single_mothers","fraction_of_adults_divorced","fraction_of_adults_married","median_house_price_for_below_median_income_families","median_house_price_for_above_median_income_families","median_house_rent_for_below_median_income_families","median_house_rent_for_above_median_income_families","log_population_density","location_affordability_of_very_low_income_individual","location_affordability_of_median_income_family","unemployment_rate","fraction_black","poverty_rate","segregation_of_affluence_p75","fraction_with_commute__15_mins","location_affordability_of_median_household","fraction_of_parents_in_1st_national_income_decile","fraction_of_parents_in_2nd_national_income_decile","fraction_of_parents_in_3rd_national_income_decile","fraction_of_parents_in_4th_national_income_decile","fraction_of_parents_in_5th_national_income_decile","fraction_of_parents_in_6th_national_income_decile","fraction_of_parents_in_7th_national_income_decile","fraction_of_parents_in_8th_national_income_decile","fraction_of_parents_in_9th_national_income_decile","fraction_of_parents_in_10th_national_income_decile","w2_pos_30_q1_f","w2_pos_30_q1_m","w2_pos_30_q2_f","w2_pos_30_q2_m","w2_pos_30_q3_f","w2_pos_30_q3_m","w2_pos_30_q4_f","w2_pos_30_q4_m","primary16_clinton","primary16_sanders","no_college","county_component_pc1","county_component_pc2","county_component_pc3","county_component_pc4","county_component_pc5"
"1884",8014,1.305396,-0.0758517,0.2502282,-0.0642964,1378.866,-133.7043,1.103984,-0.0534643,0.0187794,0.0380291,0.0437835,0.0288262,0.3224885,34241.86,0.28107,0.0007374,0.55986,0.0296673,0.8894455,3.00133,1.428571,0,6.0741624,10.869813,-4.379072,0.0345556,0,0,0,0.592853,0.1602229,0.41935,0.03764299,0.030481366,0.0531498,-0.442783,0.5939222,5.16e-05,0.0051088,0.171219,0.0885216,0.6295874,49778.9313,53752.34742,808.652,844.457,3.514084,126.9446,54.05467,0.0570962,-0.5316886,-0.618341,-1.01101,-1.236869,0.3982257,0.0694554,0.0955711,0.061296,0.099851,0.1049493,0.1285321,0.1469613,0.1211252,0.0945389,0.0367019,0.710526316,0.781021898,0.9375,0.818181818,0.7,0.839449541,0.727272727,0.899791232,0.352,0.632,1,1.58266678713469,1.06339570211234,-0.914304014875845,-1.4576818603401,-0.0530678436954696
"1885",54101,-0.8652994,0.3743269,0.8664306,23.45368,-578.8874,395.9714,1.470699,3.280703,0.0067319,0.0064065,0.0008582,0.003727,0.3131686,22575.95,0.5611,0.0026759,0.54972,0.0106735,0.1889272,1.16982,0,2.5,6,14.031474,-10.39714,-0.0154111,0,0,0,0.4364125,0.119064,0.29268,0.006070583,0.007511061,0.0039099,-1.7776812,0.1890112,0.0033954,0.0051446,0.1998328,0.1129522,0.5985327,47827.54821,46886.26374,247.362,279.324,2.861126,112.195,79.52935,0.0694797,-0.03509,2.383527,-0.0554003,-0.3419357,4.424015,0.1302368,0.1539162,0.1484517,0.1256831,0.1347905,0.1129326,0.1020036,0.0510018,0.0245902,0.0163934,0.514285714,0.666666667,0.644444444,0.769230769,0.71875,0.935483871,0.863636364,1,0.248,0.54,1,-6.00048098227286,-2.48981710385287,-0.502565974626544,-0.903838883152018,1.78049703505928
"1886",16015,-0.6781806,6.814859,1.435905,0.650372,-518.0743,1343.326,-0.4924577,0.4634906,0,0,0,0,0.2508627,33987,0.293,0.0004071,0.60894,0.0144222,0.4323169,2.100029,0,0.4,5.6840708,15.706018,3.791697,-0.0243902,0,0,0,0.658752,0.1188471,0.60731,0.051724138,0.050974513,0.023988,0.68214181,0.1338831,0.0011994,0.0043478,0.1271821,0.1264104,0.6513674,126000,126000,495,495,1.254472,152.1142,54.94125,0.039227,-0.0628368,0.9241439,-1.919576,-2.115885,0.5384631,0.0582502,0.0675657,0.0870288,0.091358,0.1366081,0.1656948,0.1598645,0.1244174,0.1141439,0.0293725,0.913043478,0.686567164,0.846153846,0.910447761,0.75,0.9,0.882352941,0.95,0.321,0.679,1,1.16350109594227,3.27320790234857,-2.42423805328638,-1.36575743860947,-0.000763949366733296
"1887",8117,-0.7084774,-3.692309,-5.988059,1.288287,4522.667,-8221.462,15.75015,-14.43389,0.0395487,0.0045342,0.005945,0.0011713,0.5479233,41656.84,0.39856,0.000817,0.45825,0.0985891,3.435603,4.754211,1.428571,0,20.238655,15.309161,3.53128,0.0012562,0,0,0,0.8609375,0.0196433,0.67304,0.03745541,0.051681672,0.1162731,1.5732754,0.1730083,0.0008069,0.0083659,0.130713,0.0875629,0.4567913,310298.7637,318061.4442,885.229,887.545,3.656355,170.2565,47.23834,0.0297538,0.0384526,0.2683017,-0.5200027,2.971869,-0.0890613,0.0142643,0.0292793,0.0217718,0.0503003,0.0563063,0.0885886,0.1156156,0.1629129,0.2154655,0.2454955,0.789473684,0.578947368,1,0.5,0.666666667,0.9,0.666666667,0.833333333,0.395,0.6,1,10.1311669196291,0.321058116960559,2.63638285384324,-7.46398828256322,-0.530949571132829
"1888",55007,-1.507595,-2.080094,-0.3467394,2.470244,-1225.543,-1824.403,0.502606,-3.033074,0.2627442,0.0056739,0.0047255,0.0064597,0.4146182,31545,0.40443,0.0013398,0.58727,0.0341765,0.9150485,2.663335,11.66667,0.25,7.6180634,16.981042,7.460852,-0.0247649,0,0,0,0.6252434,0.0912728,0.64818,0.018650503,0.016252581,0.0117898,1.3867213,0.3901952,0,0,0.1815145,0.1089914,0.6006967,87111.2917,86077.43431,365.595,369.243,2.319412,136.4597,58.38839,0.0558687,-0.0018751,0.3805359,-0.0110371,-2.621771,-0.0920666,0.057554,0.1073141,0.1157074,0.1330935,0.1085132,0.1330935,0.1402878,0.1049161,0.0557554,0.043765,0.848484849,0.666666667,0.769230769,0.785714286,0.840909091,0.931818182,0.857142857,0.84375,0.362,0.635,1,-0.735795662019903,2.04955711285697,1.40404126948148,-0.243581549605356,0.0429665565048549
"1889",44007,0.2390067,-0.0861609,0.266256,-0.0618502,492.214,-557.8036,-0.0119742,-0.0825337,0.2426016,0.087055,0.0821369,0.0884231,0.3423105,35554.29,0.47391,0.0013993,0.51762,0.0281726,0.9504771,1.873909,19.04762,6.15,6.9107435,15.330026,-14.04277,0.0253621,0.006435,17708.3,0.3243839,0.6221254,0.184904,0.53818,0.022736413,0.032507939,0.1555272,-0.17850416,0.6359632,0.0011599,0.0047249,0.300824,0.0937612,0.4821539,105229.0813,136016.15,522.618,592.648,7.315961,143.1049,48.26627,0.05045,0.3044975,1.113567,0.1311912,0.3146105,-0.7154478,0.0717836,0.0874616,0.0930128,0.0935139,0.0996057,0.1097984,0.1196746,0.1211778,0.1182241,0.0857474,0.753946147,0.694105691,0.830282862,0.770403587,0.863636364,0.819134078,0.880638446,0.868458274,0.43998532,0.530020034,0,4.85283777061994,-2.91257648780501,3.79745870868354,3.110655014684,0.198125744083018
"1890",48077,-0.4925247,0.6069977,0.9929873,-0.5802251,-297.1466,-747.2493,-1.642455,0.8164568,0.0074126,0.0019266,0.0022478,-0.000222,0.2678182,31882.8,0.32326,0.000563,0.61602,0.0174757,0.5047885,3.06235,0,0,6.0500245,12.663855,9.966892,-0.0229819,0,0,0,0.6450186,0.1170153,0.40566,0.04652008,0.037524986,0.0139924,-0.74146877,0.7220607,0.0007269,0.0032709,0.126506,0.0989299,0.6512978,51081.25,50698.2699,397.355,398.154,2.305116,136.061,57.57289,0.0341057,-1.005873,-0.6476992,-1.836858,-3.945234,1.298709,0.052,0.0613333,0.0893333,0.1146667,0.1706667,0.1626667,0.1546667,0.088,0.076,0.0306667,0.615384615,0.8,0.772727273,0.882352941,0.793103448,0.7,0.863636364,0.8125,0.628,0.335,1,-1.4577748092224,2.7295062854076,-2.55273416239965,-1.10795104020255,-1.47012982272993
"1891",6085,-0.0299085,0.1218384,-0.0870747,0.0067183,17.932,136.4101,-0.1057606,-0.0397256,0.1716929,0.0779058,0.0594088,0.0947849,0.2114913,57068.92,0.50411,0.0028242,0.3908,0.0245425,1.12408,3.516303,0,6.3,5.9708868,24.217319,-20.51417,0.0015743,0.0106978,6762.68,0.1052978,0.6716244,0.2746542,0.3826,0.031453389,0.04137681,0.3406247,-0.55076143,0.4325202,0.0031505,0.0076555,0.145266,0.0854804,0.5482541,389444.3628,495393.2865,1167.97,1365.66,7.172912,201.4583,44.23744,0.0507227,0.0103441,-0.4069301,0.1866925,-0.8125631,-0.4667212,0.0333154,0.040308,0.0483525,0.0585918,0.068536,0.0720082,0.0804229,0.0969947,0.1517441,0.3497263,0.724427481,0.706422018,0.772620447,0.75,0.795318725,0.822868811,0.814632297,0.83976834,0.605,0.388,0,14.5458043247363,-6.33057171056178,0.128991702399773,-3.25389962904821,-1.37690375245493
"1892",39173,-0.3457892,0.041741,0.3622491,0.4933709,131.2487,128.3589,0.2166811,0.0997558,0.0304426,0.0620182,0.0564293,0.0663828,0.3842763,36678.18,0.35611,0.0011959,0.56929,0.027756,0.8790666,1.933168,0,2.66,5.6786784,20.549915,10.1182,-0.0178686,0.00826,4314,-0.0217548,0.6939929,0.2105432,0.48996,0.04190311,0.03877256,0.0241606,0.47805891,0.4731095,0.0006608,0.0053029,0.16938,0.0839995,0.5396159,115293.6813,128936.6289,500.405,520.039,5.278696,135.761,57.17064,0.0391071,-1.019875,-0.3730886,-0.1208597,0.9000337,0.6148363,0.0165408,0.0278067,0.0452592,0.0698098,0.0959885,0.1320656,0.15323,0.1787575,0.162347,0.1181948,0.744186047,0.730769231,0.780269058,0.81981982,0.8252149,0.896551724,0.848614073,0.913865546,0.458,0.537,0,4.69568053350783,1.22223318297538,-0.332420302772534,1.67906565235948,0.201448892220311
"1893",22067,-0.1305047,-0.7347687,-0.6684873,-0.365879,-103.2263,295.5889,-0.0382853,0.739763,0.1926706,0.0334026,0.0325536,0.0345586,0.3963811,25908.78,0.46768,0.0008109,0.40509,0.0178822,0.4107646,1.881489,0,4,4.0747452,17.093563,-10.07989,0.0737828,0.0322362,520,0,0.5256459,0.2032498,0.17554,0.015441153,0.024854131,0.003546,-0.52221731,0.5017247,0.0036749,0.0131201,0.3361478,0.0892271,0.5006029,49400.42298,55830.24155,357.999,377.504,3.665024,115.7157,67.87632,0.0792079,1.125005,1.144204,-0.8925742,1.226631,2.635699,0.1757032,0.2274766,0.1636771,0.1002854,0.0933551,0.0705259,0.0674684,0.0542193,0.0277212,0.0195679,0.760683761,0.745098039,0.712962963,0.784615385,0.790123457,0.914634146,0.844155844,0.844155844,0.788,0.155,0,-4.02916654249896,-6.76224042131887,1.65948033178143,1.16763300279061,-0.437400678577147
"1894",53039,-0.1035337,0.7082635,-1.145542,0.3380433,-657.9515,1232.055,-1.737542,2.614281,0.0190312,0.0017696,0.0029448,0.0008924,0.4616882,31458.7,0.31783,0.0005652,0.622,0.0148821,0.425313,3.364709,0,0,6.3471338,19.859432,1.600447,-0.0345048,0,0,0,0.6013175,0.1220693,0.46979,0.031731121,0.032044257,0.0604353,0.33672019,0.3255049,0.0027138,0.009916,0.2002482,0.1025916,0.6228682,112425.7775,112600.9324,499.045,499.688,2.32567,139.2911,63.29139,0.1116057,-0.0125699,0.6552016,-0.4469745,-1.51169,2.10959,0.0617463,0.0733237,0.0868307,0.1099855,0.1543657,0.1543657,0.1427882,0.1162566,0.0646406,0.0356971,0.655172414,0.833333333,0.588235294,0.763636364,0.724637681,0.909090909,0.744680851,0.8,0.167,0.833,1,-0.658880050843337,1.25069986781125,-1.95410928498213,-2.45333965462518,4.04583492258014
"1895",41029,-0.160505,0.1748624,-0.0394713,0.2025612,-0.1960481,161.8876,-0.255201,-0.8287597,0.0448411,0.0495544,0.0467501,0.0570225,0.4216919,37058.65,0.4337,0.0011149,0.56938,0.0257615,0.8179235,1.851013,1.190476,0,5.7220532,21.036783,-1.679479,0.0352079,0.0055167,2520,-0.0807968,0.6127255,0.1090889,0.43021,0.035356294,0.027412299,0.048817,0.03409986,0.2218361,0.0015888,0.0124235,0.2245765,0.129408,0.5670505,132918.1764,151230.1768,603.443,643.09,4.175665,145.3901,58.56857,0.0657311,0.0041822,-0.1942483,0.2970051,-0.1883254,-0.5394756,0.0607943,0.0880408,0.1149767,0.1164855,0.128955,0.1321944,0.1291768,0.0962503,0.0743288,0.0587974,0.685628743,0.711484594,0.689873418,0.750972763,0.715315315,0.78458498,0.756578947,0.837104072,0.437,0.563,0,2.32568659635065,-2.48679670596094,-0.706979469608573,-0.899732795338115,3.37443619530173
"1896",20015,0.0065221,0.037921,0.3446127,0.5645736,-225.8301,16.97964,0.1665125,0.1607086,0.0352305,0.0439595,0.040005,0.0490392,0.3300432,38080.25,0.28161,0.0008759,0.57736,0.0220735,0.7474496,1.956425,1.904762,0.2,6.7297141,17.171671,8.021976,-0.0089513,0.0168118,840,-0.151661,0.6589006,0.254934,0.51013,0.038011499,0.031202717,0.0132645,0.50759693,0.4882317,0.0006893,0.0045896,0.1476313,0.0955886,0.6372424,81477.3816,92149.04721,503.435,538.568,3.729504,146.5187,55.45405,0.039978,-0.742063,-0.5424836,-2.026061,-0.3395219,1.033454,0.0177241,0.0327511,0.0457231,0.0652453,0.0902903,0.1229129,0.1728744,0.2056255,0.1740303,0.072823,0.666666667,0.735849057,0.725663717,0.798165138,0.689873418,0.863354037,0.783505155,0.860841424,0.458181818,0.460909091,0,3.43903214500949,2.07050549928244,-2.26845487223211,0.0744279789955625,0.242500490502778
"1897",36113,-0.000282,0.2797496,-0.2011485,0.1556426,88.33096,195.3881,0.3356093,0.0248355,0.0152134,0.0447536,0.0493306,0.0463075,0.4491424,38520.27,0.42978,0.0008231,0.55124,0.0437795,1.559729,3.104055,6.904762,0,9.0510981,15.248982,10.09207,-0.0088683,0.015797,2300,-0.1907713,0.6360908,0.1186525,0.73465,0.037802316,0.032131179,0.0243432,0.06167964,0.5135934,0.0014059,0.0065242,0.2070713,0.103506,0.5555227,97241.27688,106294.6458,579.404,625.904,4.288009,143.4727,53.34248,0.0445729,-0.5873277,0.0750872,-0.7574944,2.969669,0.8516796,0.0459446,0.0659152,0.0877236,0.0867434,0.1025484,0.1254594,0.135506,0.1265621,0.1244793,0.0991179,0.643564356,0.709302326,0.802816901,0.843137255,0.865497076,0.849740933,0.892857143,0.87037037,0.383,0.617,0,3.33221526870622,0.895903752724557,1.68780633513226,-0.853005413181215,0.476953041560689
"1898",17169,0.3216508,-1.192915,-0.1731992,-0.1433793,218.898,-336.8326,0.3203399,-1.280737,0.0146516,0.0076262,0.0059826,0.0082891,0.4295816,33645.21,0.26327,0.0003057,0.66783,0.0139119,0.3778341,1.786476,0.4761905,0,4.4042553,15.79028,-0.0870949,-0.0018032,0,0,0,0.6681692,0.1306269,0.64528,0.013910141,0.01488385,0.0037557,1.4878659,0.5128669,0.0054523,0.0034681,0.1370023,0.0769889,0.6639863,53547.92793,53132.80757,332.353,325.17,2.799656,127.0163,56.18871,0.0451146,-0.4509024,-0.0981109,-0.7241956,-0.9505082,-0.1202096,0.023068,0.0461361,0.0968858,0.1314879,0.1464821,0.1707036,0.1683968,0.1257209,0.0634371,0.0276817,0.736842105,0.714285714,0.833333333,0.90625,0.818181818,0.863636364,0.9,0.916666667,0.544,0.433,1,-1.50210115463389,3.81898073293825,-0.523350295876767,1.01854465415416,-0.155104226049794
"1899",37109,-0.6740246,-0.6147944,-0.1691774,0.0142174,-520.2505,-666.5559,-1.798613,-0.8168996,0.0859589,0.035958,0.0263499,0.0486857,0.263398,33695.03,0.37033,0.0008354,0.57203,0.0083191,0.2454341,1.348536,0,1,5.5139238,16.929157,5.807353,0.0272446,0.0156789,17400,0,0.6784484,0.3204046,0.32302,0.044653496,0.034305425,0.048244,-0.1637568,0.5439793,0.0005644,0.0028065,0.1583435,0.0859282,0.6381762,101701.7049,118576.5372,479.329,507.13,5.36345,139.2493,55.6878,0.0676077,-0.8881567,-0.6566018,0.4402533,-0.5936878,-0.2764682,0.039548,0.0624294,0.0840395,0.1002825,0.1114407,0.1430791,0.1550847,0.145339,0.1009887,0.0577684,0.777777778,0.637362637,0.744,0.72,0.687150838,0.845303867,0.767857143,0.87431694,0.513,0.418,0,2.47598689886265,-0.348995631674707,-2.01205181007159,1.95507771045555,0.893118642424245
"1900",39137,1.076992,0.2690509,-0.5343427,0.032835,652.6821,351.9503,2.123646,0.2613048,0.1088101,0.0072084,0.0040845,0.0097477,0.398541,36715.09,0.26046,0.0011342,0.70213,0.0150809,0.4812384,1.499808,0,2.66,4.9237468,17.927238,20.39711,-0.0235628,0,0,0,0.6872855,0.3392805,0.58637,0.01966826,0.019725854,0.0071128,1.1732928,0.8174279,0.0004607,0.0031101,0.1050543,0.0622596,0.6313164,92526.11051,94972.98022,448.78,446.053,4.273438,143.7852,52.43046,0.0400847,-0.6086677,-0.7897097,-1.017807,-1.031248,-0.9915156,0.0086698,0.0177277,0.0385611,0.0848861,0.1315994,0.1651139,0.1956522,0.190088,0.1240942,0.0436077,0.875,0.888888889,0.809917355,0.883561644,0.843902439,0.948717949,0.868131868,0.951612903,0.453,0.523,1,1.97571339976479,6.0159841805824,-1.00972149034619,2.32313917042288,-1.1941199770418
"1901",40107,-1.505344,-3.507577,1.64855,0.0001091,-1524.633,-2929.015,-3.011779,-5.526259,0.0670352,0.0065612,0.0047005,0.0054874,0.386511,23198.5,0.33672,0.0008667,0.516,0.0098262,0.2148732,1.386287,0,0,4.9909091,16.103926,-5.377633,9.52e-05,0,0,0,0.5110103,0.1652553,0.40952,0.025562892,0.031742001,0.0167598,-1.1120877,0.5270865,0.001439,0.0060098,0.1971154,0.0979873,0.5701271,40067.98749,40237.32394,313.697,313.218,2.939677,119.9231,66.96738,0.0421053,0.0190141,0.8441234,-0.5057536,0.3905941,3.340304,0.115192,0.1652755,0.1611018,0.154424,0.1277129,0.1260434,0.0901503,0.0367279,0.0133556,0.0100167,0.666666667,0.730769231,0.641025641,0.818181818,0.756756757,0.681818182,0.714285714,0.882352941,0.369,0.523,1,-4.82688267622732,-1.7669438778728,-1.22231886376809,-0.932819276733918,0.95226478009965
"1902",38085,-0.4493608,1.274655,0.5743236,-2.496097,-1271.123,1071.419,15.75015,-32.42612,0.1890242,0.0131394,0.0125272,0.0146706,0.5055556,16103.46,0.42704,0.0012065,0.49083,0.010939,0.169104,1.239564,0,3.44,7.6308492,10.827305,-27.66935,-0.0008639,0.2472799,0,-0.2805792,0.5873016,0.0094828,0.60426,0.018793274,0.027695351,0.007913,-0.80401681,0.4777448,0,0.0014837,0.386194,0.1234154,0.3530947,50449.24078,57152.38095,251.343,261.333,1.307284,109.6881,64.46902,0.0468986,-0.0043275,-0.2380229,0.0868641,0.0218427,-1.126004,0.1778471,0.1731669,0.2324493,0.1560062,0.1107644,0.0436817,0.0561622,0.0327613,0.0171607,0,0.555555556,0.75,0.75862069,0.611111111,1,0.914285714,0.722891566,0.860040568,0.444583333,0.477083333,1,-5.2682846627729,-4.46592706816397,3.49125553647214,0.672798052033573,1.05654299443927
"1903",54089,-0.9921892,-4.237782,-0.2202192,0.6010377,-480.1469,-3057.048,0.1455344,-6.946019,0.0364187,0.0115809,0.0133293,0.012668,0.2828334,23654.09,0.36541,0.0004834,0.50113,0.0078115,0.1535483,1.359969,0,2.5,6.3410685,16.230761,-0.377732,-0.0143779,0,0,0,0.4497621,0.0609872,0.33838,0.014385722,0.015385799,0.0038464,-1.3074843,0.3763366,0.0016155,0.0022309,0.1846371,0.1003946,0.5671285,56391.43357,57954.3131,312.344,318.355,3.583275,116.3351,68.02641,0.0676995,-0.4774974,1.244906,0.0218536,-1.049958,1.740355,0.1339713,0.1511962,0.123445,0.1215311,0.1196172,0.1100478,0.0861244,0.0784689,0.062201,0.0133971,0.689655172,0.638888889,0.818181818,0.878787879,0.741935484,0.870967742,0.95,0.947368421,0.375,0.51,1,-4.13124128852098,-1.12805016482471,-0.695709173780557,0.369181035761461,-0.0312756031226845
"1904",51027,2.169886,-3.541278,-0.4424452,-3.745573,2043.051,-5468.389,2.704781,-4.119625,0.1551281,0.009823,0.0088695,0.0076883,0.2160454,20967.93,0.44809,0.0011681,0.53011,0.0284675,0.6437302,1.822041,0,0,6.2184698,14.264711,1.483488,-0.0219521,0,0,0,0.3977644,0.0644317,0.21638,0.006004893,0.014530358,0.0028542,-1.1133486,0.2670695,0.001631,0.004411,0.1524524,0.0710246,0.635214,53653.65385,56065.06955,325.288,327.521,3.980437,123.7365,72.65751,0.060147,-0.128622,1.586579,-0.1402723,-2.257035,2.665022,0.1065154,0.1098097,0.1237189,0.1423865,0.1486091,0.136164,0.1046852,0.0743045,0.0325769,0.0212299,0.561797753,0.757142857,0.61971831,0.865853659,0.785714286,0.86,0.818181818,0.816326531,0.704,0.283,1,-4.81280369731861,-1.48673149159197,-1.45709715811984,-0.660561948800534,-0.0811228999720801
"1905",48285,0.1477816,0.0465198,-0.6238074,0.7918212,185.3378,561.9136,1.842457,-0.0440297,0.0610751,0.0053743,0.0044821,0.0062997,0.4900236,33852.19,0.42645,0.0014457,0.58104,0.01512,0.4516854,1.342697,0,0,5.6708366,13.640709,7.666765,-0.0219376,0,0,0,0.5853611,0.234989,0.4603,0.022800625,0.021343051,0.0253514,0.18133968,0.9826132,0.0007495,0.0039818,0.1768796,0.0752181,0.6102746,56607.11769,58138.90747,374.975,372.452,2.985992,128.4953,58.84945,0.0336457,0.0415277,-0.342961,-1.475213,1.450294,1.288657,0.0565414,0.1043609,0.1091729,0.1112782,0.1278196,0.1332331,0.1314286,0.117594,0.0694737,0.0390977,0.761904762,0.753623188,0.8375,0.826086957,0.829787234,0.855670103,0.822580645,0.936507937,0.685,0.291,1,-1.86505468586097,1.69160486518962,0.334832131012597,0.810418572890139,-2.60351154290059
"1906",25011,-0.0173819,-1.223684,-0.4951894,-0.0457587,-533.7293,-54.0956,-1.133011,-0.7969342,0.037055,0.0426156,0.0444914,0.0394452,0.3253883,37757.06,0.36332,0.0009411,0.58173,0.0220363,0.7608144,1.977558,3.571429,0,7.77921,16.619997,6.369234,0.0079217,0,0,-0.2154402,0.6920632,0.1502249,0.58987,0.030069197,0.025232404,0.0364856,1.0290778,0.7203047,0.0041239,0.0063046,0.2338246,0.1133674,0.5267745,112886.3606,122963.7538,544.244,578.048,4.623969,146.6264,53.39583,0.0307312,-0.5597852,-0.9470227,-1.128954,-0.3476495,0.3626374,0.0337489,0.052988,0.0717971,0.0853396,0.1092003,0.1459587,0.158104,0.1573517,0.1195185,0.0659931,0.637254902,0.744186047,0.722580645,0.856287425,0.794258373,0.852272727,0.854901961,0.849372385,0.291195183,0.698773604,1,3.19712610311944,1.40018744693514,-0.478420584388617,-0.355092744703262,1.19612976409274
"1907",33019,-0.1321087,-0.0685479,0.8348265,-0.0129465,-50.42488,944.2164,0.4890424,0.5725259,0.0068176,0.0358222,0.0306149,0.0429356,0.3382245,40436.07,0.3381,0.0008473,0.62306,0.0365405,1.193123,1.846289,0,0,7.2860822,15.467065,-4.939867,-0.0118923,0,0,-0.2688912,0.6644615,0.2463018,0.60074,0.034974542,0.021652084,0.0292649,-0.32804575,0.3386722,0.0004943,0.002274,0.1909858,0.1192088,0.5873685,91836.18545,97978.11509,569.86,608.598,4.321322,152.2437,53.37343,0.027242,-0.0183158,0.045819,0.2172468,-1.016351,0.1132773,0.0365757,0.0717675,0.090945,0.1067616,0.1263345,0.1575722,0.1492685,0.1344405,0.0810597,0.0452748,0.698113208,0.736842105,0.767676768,0.81512605,0.843537415,0.844660194,0.846153846,0.825,0.297155778,0.702844222,1,2.06584528179,1.74381732092875,-0.875106391873346,-0.887446308108665,0.954436062742036
"1908",53045,0.35453,0.2118001,-0.3675186,0.3082216,-301.781,-149.5938,0.0104266,-0.088109,0.0902063,0.017801,0.0136372,0.0238138,0.2487931,33262.77,0.31187,0.0005308,0.62683,0.0159381,0.4837641,2.913591,0,0,5.6821999,20.245322,-4.304142,-0.0041543,0,0,0,0.5398591,0.1167547,0.33013,0.055034916,0.039085113,0.0440239,-0.36363423,0.2350774,0.0024896,0.0100192,0.2108247,0.1267715,0.5785198,128378.0847,138783.9344,583.973,588.571,3.939774,151.6415,57.9825,0.0764489,-0.3817538,0.9102109,-1.77191,0.1571338,3.122641,0.0552442,0.0666533,0.0770616,0.0944756,0.1200961,0.1421137,0.1735388,0.1511209,0.0792634,0.0404323,0.706896552,0.68852459,0.7375,0.720720721,0.739130435,0.875,0.757763975,0.844720497,0.255,0.736,1,1.65168830509205,-0.460232219225535,-3.29449826028802,-1.81567721397223,2.87997973745354
"1909",21155,0.2542262,0.9142711,-0.7035901,-2.506033,408.6658,1575.974,0.7475242,2.187715,0.0961344,0.0219777,0.0293638,0.0070504,0.4193727,26130.29,0.33228,0.0005171,0.57337,0.0106849,0.2432269,1.106067,0,0.2,8.4961396,15.677778,9.252888,-0.0030049,0,0,0,0.5832744,0.3256774,0.38872,0.018449374,0.01625302,0.0123545,-0.16280535,0.8593235,0.0007687,0.0044476,0.2308998,0.0980324,0.5415685,69136.62153,69952.29142,374.753,371.135,3.962261,125.8002,62.09991,0.0579842,0.2726652,1.193397,-0.1379991,1.031986,1.215199,0.0737417,0.0952009,0.1221225,0.1197815,0.1299259,0.1482638,0.1240733,0.1065158,0.0495513,0.0308233,0.774193548,0.545454546,0.797468354,0.855263158,0.907894737,0.846153846,0.827586207,0.909090909,0.503,0.426,1,-2.45226182473511,0.303653260821288,0.120055815965797,1.64914172265778,-0.273605040503485
"1910",54069,0.1176775,0.1839143,0.0445356,0.2561361,-104.5685,347.9895,1.908134,-2.345005,0.1307755,0.0732745,0.0843468,0.064168,0.4400973,33319.31,0.48927,0.0017141,0.54058,0.0138653,0.4303041,1.564172,0,2.5,6.9879313,16.150995,0.6589445,0.0058845,0.0632551,5802.17,-0.0508347,0.5866359,0.0804203,0.39217,0.018449407,0.020810931,0.0134523,1.8372009,0.7191684,0.0009626,0.0042271,0.2310102,0.1026249,0.5256498,68225.03826,84455.53369,388.599,416.575,6.101845,113.0823,56.08672,0.0447905,0.1529115,0.0097622,1.250634,2.251035,-0.9803848,0.0518688,0.0709382,0.0817696,0.0982456,0.1171625,0.1327231,0.1258581,0.1334859,0.0962624,0.0916857,0.746835443,0.736263736,0.842465753,0.857142857,0.835526316,0.913907285,0.834319527,0.914110429,0.389,0.53,0,1.61396329783678,-0.475992154991237,3.16111578035707,3.30130668383645,1.296746714587
